,reviews,star,date
355,"O suporte é bom, pena que o meu veio amassado. Não chegou a comprometer o uso mas ficou manco. Incomoda mas não ao ponto de passar pelo suplício de pedir a devolução e ter que comprar novamente.","2,0",19 de dezembro de 2020
356,"O produto tem tudo para ser prático, mas os encaixes e as peças possuem diferenças, então é um parto para fazer o notebook ficar reto. Irritante.p.s. depois de muito tempo tentando ajustar, ainda ficou torto.","1,0",18 de agosto de 2020
357,"Esse suporte é muito ruim, todo torto e desnivelado, é impossível transporta-lo, pois se você perder a posição terá de gastar uns 30 min tentando ajustar a altura das hastes, vou ter que jogar fora e comprar outro.","1,0",11 de março de 2022
358,"Uma das pernas veio meio torta e a parte da regulagem é um pouco relaxada, não fica em uma determinada altura de jeito nenhum entretanto nenhum dos dois fatores impede muito a funcionalidade do produto","3,0",2 de setembro de 2020
359,"Produto de excelente qualidade! Produzido com matéria prima de altíssimo nível. Porém veio empenado e consigo usá-lo em apenas uma regulagem. Precisei usar um recurso técnico ""GABIARRA"" para o notebook ficar na posição correta. Infelizmente por esse motivo não recomendo.","1,0",20 de setembro de 2020
360,Não é tão compacto. Vale o custo benefício por não ser tão caro. Cumpre a função e economiza espaço na mesa.,"3,0",25 de dezembro de 2021
361,"Não gostei da forma de fixação, achei que por ser bem vendido aqui na Amazon seria de melhor qualidade. Eu estava esperando mais desse produto, e depois achei um bem melhor com preço similar.","1,0",3 de fevereiro de 2022
362,"Mesmo sendo de ferro, o produto não é tão firme quanto parece. As pernas que fazem o equilíbrio do notebook são irregulares, inclusive uma delas chegou ""frouxa"", dificultando mais ainda o equilíbrio do notebook.","3,0",28 de junho de 2021
363,"Não tem instabilidade, fica escorregando durante o uso e atrapalha o que estamos fazendo, por vezes prefiro não usar a passar raiva.","2,0",7 de setembro de 2021
364,"O produto cumpre o prometido. Eu utilizo em um Dell G3 de 15.6 e o produto fica bom. Porém o meu suporte já chegou com várias marcas: arranhado, descascando e outras, mas nada que atrapalhe, porém não é um suporte caro e nem barato, era de se esperar que chegasse sem avarias.","2,0",6 de junho de 2020
365,"Não gostei do produto. Não consegui deixar ele estável de jeito nenhum com meu notebook, e tenho outros suportes em casa que funcionam bem melhor.","2,0",14 de setembro de 2020
366,,"2,0",2 de julho de 2021
367,"Como ele é maleável é chato de ajustar os pés para ficar com o mesmo tamanho.E em notebooks de 15"" não passa firmeza. Não cai, mas você fica com a impressão de que se alguém esbarrar na mesa ele vai cair.","2,0",5 de outubro de 2020
368,"Aparentemente o material possui ótima qualidade, tanto que não consegui desentortar facilmente, porem o notebook fica pendendo para a esquerda, o que é realmente irritante para se trabalhar","1,0",10 de agosto de 2020
369,Com pouco tempo de uso já não está mais segurando na posição e fica meio bambo,"2,0",7 de maio de 2021
370,"Produto veio FALTANDO uma BORRACHINHA, por isso PERDE estabilidade e quando colocado sobre a superfície da mesa fica ""MANCO"", o que atrapalha o uso. Se não fosse esse porém, recomendaria o produto.","1,0",30 de dezembro de 2021
371,"Achei mole demais, prefiro quando é rigido pois fica mais estável e fácil de ajustar.","3,0",17 de maio de 2021
372,"Os conectores das hastes ficaram desgastados com menos de 2 meses de uso, e o é um pouco complicado manter o aparelho intacto pois não segura do mesmo jeito que antes. Não valeu a compra.","1,0",5 de julho de 2021
373,Achei um pouco mais difícil do que esperava para ajustar pois as conexões são um pouco frouxas e tive que ficar tirando e colocando o computador várias vezes para nivelar. Achei um pouco instável.,"3,0",28 de janeiro de 2021
374,"De primeira não entendi muito bem a orientação da montagem, mas logo deu certo. Material bom!","3,0",2 de janeiro de 2022
375,Muito ruim de colocar do jeito certo. E nem vem manual pra ajudar a ensinar como equilibrar. Notebook ficou torto.,"3,0",26 de junho de 2021
376,"Não gostei. Achei difícil de ajustar, fica sempre um lado maior do que o outro. E a parte da frente ocupa espaço, o teclado não pode ficar rente ao notebook, o que não foi bom para minha mesa que é pequena","2,0",3 de março de 2022
377,"achei bem instável o produto de começo e de difícil manuseio ao tirar da caixa. Mas no final me adaptei, uma das alças não diminui, talvez dependendo do computador não dê certo.","3,0",25 de novembro de 2020
378,"Regulagem muito pobre e fragil. Alem disso, NADA NESSE MUNDO deixa as bases alinhadas. Pra um Kindle ou tablet, talvez sirva. Para notebook, recomendo considerar outro tipo de suporte.","1,0",12 de dezembro de 2020
379,Produto de baixa qualidade. Não cumpre com a proposta e é bem fraco.,"1,0",22 de junho de 2021
380,"O meu veio quebrado, mas n tenho paciência de fazer todo o processo de devolução, pq foi pouca coisa , porém ele é um pouco difícil de ajustar e arrumar, mas de resto é bom .","2,0",21 de setembro de 2020
381,"Bom custo benefício mas o suporte veio um pouco frouxe. Às vezes cede com alguma encostada que tenha que dar no notebook, mas no geral recomendaria comprar.","3,0",4 de junho de 2021
382,Não consigo deixa ele 100% alinhado sempre tá caindo pra um lado tive que fazer um negócio pra ele ficar estável e reto.Mas pelo menos ele deixa o computador num nível mais alto,"3,0",3 de novembro de 2020
383,"O produto veio com um problema em um dos apoios, o que fez com que o notebook nao ficasse corretamente apoiado. Tive que forçar bastante a ponto de dobrar o produto para conseguir uma estabilidade maior.","3,0",26 de dezembro de 2021
384,"Comprei dois. Um deles veio em perfeito estado, o outro já tentei de várias maneiras nivelar e segue assim. Veio mal embalado na entrega. Desconfio que tenha relação com o transporte.","1,0",7 de julho de 2021
385,"Veio com as hastes empenadas, mas como são finas, consegui ajustar mais ou menos, mesmo assim o notebook não fica alinhado como esperado o que incomoda visualmente.","3,0",10 de fevereiro de 2021
386,"O tamanho pequeno e aberto é excelente, porém deixar a desejar pois veio torto e a inclinação fica muito alta, pode melhorar nesses 2 critérios, no mais, recomendo.","3,0",24 de fevereiro de 2021
387,"Recebi o produto e ao tentar ajusta-lo para meu notebook percebi que estava torto. Tentei dobrar e fazer de tudo para gerar um equilíbrio entre as partes do suporte, porém, oi esforço em vão. As perninhas da frente são instáveis e molengas. Detestei o produto! Qualidade lixo!","1,0",12 de outubro de 2020
388,"Já tenho outro suporte (prata) da mesma marca que é muito bom, porém esse que comprei veio com problema de fabricação e quando abri pra testar, quebrou. Gostaria de receber outro, pois gosto do produto.","1,0",2 de dezembro de 2020
389,,"2,0",3 de abril de 2021
390,"Não consegui me adaptar 100% ao produto ainda, e nunca fica 100% nivelado, e também não consigo ajustar muito bem a altura. Porém cumpre o que promete e ocupa pouco espaço","3,0",9 de julho de 2020
391,"O meu chegou meio bambo, torto, mas com o peso do notebook ele se corrige, não é incrível mas ajuda","3,0",16 de fevereiro de 2022
392,"O produto até cumpre a função, mas é todo TORTO, DESNIVELADO e uma perna é maior que a outra. Péssima qualidade. Recomendo comprar de outra marca.","1,0",27 de novembro de 2020
393,"Suporte horrível o mesmo veio todo torto.Um lado do suporte e mais inclinado que o outro, para ""usar meia boca"" tive que desentortar ele na mão.Não recomendo","1,0",16 de junho de 2021
394,"Comfesso que eu esperava mais. Não achei ele mto firme, meu note é de 15'' e fica sambando no suporte.Mas, pelo preço me atendeu muito bem!","3,0",5 de janeiro de 2022
395,"Comprei, e devolvi. Achei a base muito fraca. Qualquer encostada, o notebook se mechia, vendo uma hora cair. Devolvi logo, antes que eu derrubasse o notebook e tivesse um prejuízo.","1,0",26 de junho de 2021
396,"O produto veio torto, desnivelado, e com uma das hastes frouxa, o que impede o ajuste da altura. Solicitei a devolução mas desisti pelo trabalho de ir perder tempo nos correios para enviar a devolução","1,0",13 de outubro de 2020
397,O produto parece bem frágil. Não possui nem uma simples instrução de uso. Apenas a foto na caixa. Só compensa pelo preço.,"3,0",18 de julho de 2020
398,"O suporte veio torno, não sendo possível ajustar a altura corretamente.Para alinhar o notebook deixei a base de silicone para fixar embaixo do lado torto, e fixo o notebook somente de um lado.","1,0",20 de novembro de 2020
399,"Suporte muito frágil e bem instável, não valeu a pena o investimento. O vendedor já recebeu o meu pedido com a devolução dia 30/04 e até agora, não atualizou aqui para liberar meu estorno.","1,0",6 de maio de 2021
400,"O Fornecedor mandou tudo certinho. Não tenho do que reclamar. Quanto ao produto, péssima estabilidade. Ele fica descaído, só não devolvi porque não poderia sair de casa com a pandemia. Me arrependi.","1,0",11 de maio de 2020
401,"É fácil de desmontar e transportar, porém até o momento não consegui fazer o alinhamento dele, parece um pouco deformado, mesmo tentando usar as mesmas medidas de cada lado (haste), ele fica desalinhado. Not fica sempre pendido para um dos lados.","3,0",2 de novembro de 2020
402,"A unidade veio para mim torta, tive que forçar o material para ficar melhor mas ainda sim o notebook fica torto. Além disso uma das pernas de suporte é maior que a outra dificultando ainda mais o nivelamento.","2,0",23 de março de 2020
403,Após um mês de uso um lado entortou sozinho e está literalmente impossível usar o produto. Consigo um resultado melhor empilhando 2 fichários vazios do que usando esse suporte. lamentável,"1,0",3 de março de 2021
404,"O lado direito do suporte veio solto, assim ele não fica tão estável quanto deveria. Queria saber como consertar.","3,0",26 de agosto de 2021
405,"O produto veio com um dos lados quebrados, não consigo deixar eles em outro nível além do último, se eu tento outro o lado esquerdo começa a subir, o produto é bem frágil. Não compraria novamente.","3,0",20 de outubro de 2020
406,"Cada perna tem uma altura e inclinação diferente, além de que uma é mais fácil de regular que a outra.Meu notebook fica torto, tenho q colocar papel de baixo de um dos apoios para regular...","1,0",22 de dezembro de 2020
407,"Não achem que é o melhor suporte do mundo. Ele fica torto visualizarmos falando, mas entrega o que promete. Só é não ficar olhando pra base, e a tela fica nivelada (medi com um nível).","3,0",13 de julho de 2020
408,Um dos lados não estava travando bem. ficou frouxo com risco de cair a qualquer momento. Simplesmente não trava em um dos lados e fica bambo.,"1,0",20 de abril de 2021
409,"O produto chegou torto e com a haste esquerda frouxa, com isso não mantêm o notebook em uma posição fixa.O único motivo de não devolver o produto é não querer ir a uma agência dos correios.","1,0",27 de julho de 2020
410,"Comprei por se mais em conta, porém preferia um suporte com um 'apoio' melhor para o notebook, de melhor encaixe e estabilidade. Atendeu a minha necessidade.","3,0",30 de outubro de 2021
411,"Produto veio todo torto e desenquadrado, notei que era uma reclamação comum, mas como a média de avaliações estava alta resolvi arriscar. Me arrependi. E pelo custo não compensa nem devolver...","1,0",24 de julho de 2021
412,"O material em si é resistente pois é ferro. Mas ficou meio torto, desajeitado, mesmo tentando forçar e mudar ele, não vai... Fica um lado meio torto parece algum tipo de defeito, meio instável.","3,0",17 de maio de 2021
413,"O produto é de boa qualidade e fácil de ajustar a altura. No entanto, o metal veio torto, o que deixa o notebook desalinhado. Isso pode incomodar a leitura, pois a tela fica levemente inclinada","2,0",28 de junho de 2021
414,"produto veio com uma das hastes que sustenta muito folgada, dificultando o posicionamento. Só consigo deixar o noot em cima dele com o suporte totalmente estendido.","3,0",8 de abril de 2021
415,"os pés não estão bem regulados. é preciso deixar desalinhado para que o apoio fique bom, colocando um pé mais alto que o outro. algumas vezes deixa o notebook torto","3,0",22 de março de 2021
416,"Não gostei do suporte porque ele não para na posição que coloco, escorrega e o note fica tombando para o lado, fica em falso, já que parece estar com folga nas fixações do suporte.","1,0",17 de dezembro de 2020
417,Comprei o suporte e devolvi no mesmo dia que recebi.A qualidade não é o que aparenta na fotos. Um dos pés veio molengo e o outro duro para regulagem.Aparente fragilidade.,"1,0",25 de fevereiro de 2021
418,"O produto é simples, e isso já estava claro, porém vem desalinhado e não fica alinhado e estável. Está servindo ao objeto mas sem nenhum charme e não me parece adequado para tablets.","3,0",24 de março de 2021
419,"Produto veio quebrado. Plástico preto com um baita trincão. Com isso uma das pernas simplesmente cai. A embalagem veio aberta. Com o adesivo ja todo marcado que ja tinha sido aberto. O produto parece ser bom, mas vir quebrado não da, neh Amazon?","1,0",24 de setembro de 2020
420,"Achei TERRÍVEL. Tenho um macbook air que mesmo com o case fica deslizando nesse suporte, ele veio completamente torto e ninguém aqui em casa conseguiu arrumar. Péssimo. Devolveria se pudesse.","1,0",15 de fevereiro de 2021
421,Eu achei péssimo e devolvi,"2,0",31 de dezembro de 2021
422,"Recebi o produto com caixa praticamente aberta, parece que ele já foi usado, tem diversas marcas de uso  pelo equipamento todo, como monstro nas fotos, um dos lados é mais mole que o outro e parece que a qualquer momento pode virar e acabar derrubando o notebook :/","3,0",5 de outubro de 2020
423,"Não gostei do produto, pois não atende as necessidades que foi adquirida.Não consigo devolver o produto e o prazo termina hoje 21 de maio de 2021.Aguardo reotrno com urgencia.Att,Regina Vieira","1,0",21 de maio de 2021
424,Eu particularmente não gostei e acabei solicitando a devolução pois veio torto.,"1,0",19 de abril de 2021
425,"O produto veio com defeito de fábrica, no mesmo dia que eu estava tentando ajustar ele já começou a descascar, além do mais ele está descompensado, muito mal feito, não recomendo.","2,0",18 de janeiro de 2021
426,"Eu comprei dois destes suportes. Apesar de cumprirem sua função, ambos vieram ligeiramente tortos de forma que a tela do computador não fica perfeitamente reta.","2,0",26 de março de 2021
427,"O produto atendo à demanda, mas, tem uma certa instabilidade. Quase sempre fica um pouco torto o notebook.","3,0",11 de junho de 2021
428,Produto vem torto. Por mais que você se esforce é quase impossível deixar o notebook numa posição reta.Fui motivo de piada na reunião da empresa pois a ficava com a câmera inclinada.,"2,0",17 de abril de 2020
429,"Pelo valor, vale a pena. Dá pra usar e parece ser resistente. So é difícil de achar o jeito dele ficar igualado para colocar o notebook, mas nada muito absurdo. Não me arrependo.","3,0",21 de maio de 2021
430,"O produto chegou com uma perna torta e a outra instável.O que não deixou o notebook em pe na base.Uma perna era toda mole, sem firmeza para sustentar o peso do notebok na base.","1,0",30 de junho de 2021
431,Veio com defeito . Torto e não dava estabilidade ao not,"1,0",20 de fevereiro de 2022
432,"O suporte cumpre sua função, mas ele é meio instável, é difícil encontrar uma posição que o computador não fique torto. Dá para o gasto mas não é nota 10 sabe.","3,0",25 de janeiro de 2022
433,"como possui duas hastes, não fica muito estável. Precisa achar o ângulo dos dois lados e ficar simétrico. Além disso as hastes giram o que acaba dificultando ainda mais","1,0",5 de junho de 2021
434,"O produto é simples, ajuda na ergonomia e possui preço acessível. Porém o ajuste é muito ruim, é difícil achar a posição ideal para que fique estável.","3,0",19 de julho de 2021
435,"Produto fiel ao indicado nas Fotos... no entanto encontrei dificuldade para regular de modo que ambos os lados se equiparassem ... contudo, possui a vantagem de ser pequeno e bem portátil","3,0",3 de janeiro de 2021
436,"Veio torto, não apoia corretamente o fundo do notebook e pelo que vi, não foi só o meu. Até tentei endireitar, mas não fica bom. Existem outros muito melhores e mais estáveis.","1,0",30 de novembro de 2020
437,"O produto chegou bem rápido, porém ele não fica com as duas hastes para suporte fixadas na mesa (como mostra a foto), não importa o quanto eu tente ajustar. O silicone que suporta o notebook tambem entortou. Dá para usar, mas infelizmente não atendeu as minhas expectativas.","3,0",20 de setembro de 2020
438,"Comprei 3 unidades deste item. Já tive de outras marcas melhores. Achei o material metálico um pouco empenado, parece ser um problema de fábrica.... mas dá para usar.","3,0",7 de setembro de 2020
439,"Praticamente obriga a necessidade de comprar um teclado e um mouse para utilizar. Além disso, a parte inferior do apoio dificulta a utilização do teclado original do notebook.","3,0",14 de abril de 2021
440,"Não é ergométrico, não é estável, enfim, não serve pra nada. Não recomendo.","2,0",28 de agosto de 2020
441,"O teclado atende, sem superação de expectativas. O meu veio torto. É bem difícil de alinha-lo perfeitamente.Ni fim, extremamente caro pelo produto apresentado.","2,0",11 de fevereiro de 2021
442,"Comprei o suporte e ele veio bem torno, sem ter como usar. Mas como precisava dele, devolvi o com defeito e comprei outro igual. O segundo veio perfeito. Recomendo!!","2,0",27 de julho de 2021
443,Chegou com defeito numa das hastes que não trava e fica totalmente solta.E ainda estava cheio de pó como se o produto já fosse usado ou era peça de mostruário.,"1,0",11 de fevereiro de 2021
444,"Parece meio instável, mas atende bem como suporte de notebook","3,0",2 de novembro de 2020
445,"Meio instável, até vc pegar o jeito de arruma-lo sobre a mesa, mas é bem funcional para home office, o custo benéfico vale a pena.","3,0",21 de outubro de 2020
446,"O produto tem uma qualidade boa, contudo é desnivelado ficando torto na mesa. Não compraria novamente, porém condiz com seu valor.","3,0",4 de dezembro de 2020
447,Até agora não aprendi a usar o aparelho pois notebook não segura nessa equipamento.,"3,0",13 de junho de 2021
448,O produto não é estável. O notebook fica torto e totalmente instável. O material é bom mas parece que foi mal desenvolvido. Uma decepção;,"1,0",20 de outubro de 2020
449,"Vou devolver em breve, mas queria falar com o atendente. Mesmo meu computador sendo pequeno, não encontro posição alguma reta a qual ele fique estável, tenho que dobrar totalmente, para tentar chegar em algum resultado. Torto MESMO, e não vale quase r$50,00.","1,0",18 de novembro de 2020
450,"Em menos de uma semana o suporte se desmanchou todo, transportando todos os dias na mochila, e meu notebook, (um dell g3) nao ficava seguro no mesmo, e eu tive que devolver o produto","1,0",31 de agosto de 2020
451,"O produto é ok, a altura que o note fica é bom, porém as perninhas não são muito estáveis, uma delas só de encostar já vira e meio que o note quase cai, mas da pra usar bem","3,0",4 de julho de 2021
452,"Gostei, porém tive dificuldade para mante ló em condições para segurar o notebook.","3,0",17 de abril de 2021
453,Produto não me agradou... infelizmente não era o que imaginei... o notebook não se ajeita bem para digitação. Não gostei,"2,0",31 de agosto de 2021
454,"Apesar de cumprir com o propósito e não poder reclamar pelo preço, achei que o meu veio com defeito, não é simétrico e esta torto, mancando e não dando um ajuste perfeito.","3,0",27 de abril de 2021
455,"Ele é razoável. Tive dificuldade pra deixar de uma forma confortável porque ele não é muito firme, se desestabiliza muito fácil. Se for usar somente em um lugar, ok! Mas se for ficar mudando de lugar, não recomendo :)","3,0",21 de abril de 2021
456,"Atende ao proposto pelo produto, é barato, mas achei um pouco frágil e desnivelado (o meu não fica certinho). Uso note de 14"" e ele ""dança"" um pouco no suporte.","3,0",12 de maio de 2021
457,"O suporte é bom, mas o notebook fica um pouco solto, preso apenas por dois pontos de apoio de silicone.É leve e fácil de dobrar.","3,0",14 de março de 2022
458,"Tem opções mais em conta, como uma base cooler que paguei 70 reais.É pesado e pouco estável.","1,0",27 de março de 2021
459,"Produto ótimo. O suporte possibilita diversas variações de altura. Porém, o meu suporte veio com uma das pernas sem rigidez alguma (molenga), não parando na posição que eu deixo.","3,0",5 de março de 2021
460,"Pelo preço vale a pena, mas não espere muita coisa, logo fica frouxo a regulagem, o que acaba dificultando a regulagem ideal.","3,0",18 de fevereiro de 2022
461,"mesmo com os ajustes possíveis o produto fica baixo, fora da altura que a tela deveria ficar. Quebra um galho, mas não acho que seja um produto para usar em definitivo.","3,0",8 de abril de 2021
462,"PRODUTO VEIO COM DEFEITO, VEIO TORTO E O LAPTOP NÃO FICA RETO!TEM QUE FAZER UMA SERIE DE ALTERAÇÕES PARA FICAR MINIMAMENTE USTILIZAVEL.","1,0",25 de fevereiro de 2021
463,"Como no título, é útil mas infelizmente veio empenado. O notebook ficou um pouco torto mas nada que comprometa o uso, mas creio que a segurança pode ficar um pouco comprometido.","3,0",27 de maio de 2021
464,"Tem que tomar cuidado, não pode fechar o notebook no suporte. Ele machuca a borda superior do notebook. Fica toda carcumida.","3,0",2 de junho de 2021
465,"Tenho um suporte semelhante, comprado há muito tempo, que é excelente. Comprei esse para minha filha, pensando que era o mesmo, mas foi uma decepção! Muito frágil e instável, não tem como usar com segurança. Não recomendo.","2,0",10 de julho de 2020
466,"Meu notebook é o de tela com 15.6"", então ficou grande e pesado para o suporte, por isso não fica estável, não sinto segurança. Para tablets e até notebook menores me parece mais adequado e satisfatório.","3,0",9 de setembro de 2020
467,"O produto a principio é bom, porém uma das bases veio ""frouxa"", onde não consegue dar estabilidade e deixar o computador torto e com risco de queda. Não consigo deixar as duas bases iguais, pois uma está sempre caindo.","2,0",12 de maio de 2021
468,"De um dos lados não segura muito bem. Mas, é o que temos para o momento né. Coloquei um elástico para tentar n escorregar.","2,0",12 de abril de 2021
469,O material é bom. A única coisa que não gostei é que é meio difícil conseguir deixar o suporte com a mesma altura nos dois lados.,"3,0",25 de novembro de 2020
470,"Ele não da muita estabilidade para notebook grande, o que da insegurança para uso, acredito que seja mais indicado para tablet e notebook pequenos","3,0",14 de março de 2022
471,"Ele cumpre sua função, mas no quesito estabilidade deixa a desejar e no translado ele perde um pouco a sua dureza. Recomendo para quem quer um custo mais acessível.","3,0",11 de janeiro de 2021
472,"Produto veio empenado, o notebook fica torto assim que você coloca ele em cima, eu testei com modelos de 14 e 15 polegadas.  Tentei ajustar de varias formas, mas não fica bom. Solicitei a devolução do produto.","2,0",1 de setembro de 2020
473,"Esperava mais estabilidade e segurança. As peças sao folgadas e ficam tortas apoiando o notebook, além de ficar um pouco bambo. Mas é ok.","3,0",6 de fevereiro de 2021
474,"Não gostei pq é instável, o prendedor transparente ñ segura bem o laptop e ñ tem muitas opções de posição. A entrega foi rápida.","2,0",1 de dezembro de 2020
475,"O suporte é resistente e prático, porém é impossível utilizar da forma que recebi. Completamente torto, tenho que colocar suportes nele para nivelar o notebook, caso contrário, ele fica mancando e o notebook torto(como na foto).","2,0",5 de março de 2021
476,"Produto é fraco, assimetrico, o que faz com que fique instável na mesa, não possui firmeza. Não recomendo","1,0",12 de fevereiro de 2021
477,"Tem que ser um mestre do equilíbrio para conseguir harmonizar o peso nesse suporte.O material é de boa qualidade, mas qualquer movimento faz com que as barras desçam.","1,0",20 de julho de 2021
478,"O tempo de setup do suporte é demorando, quando vc tem que guarda-lo e depois usa-lo novamente. Não tem como fixar a configuração da altura, precisa sempre ficar ajustando.","3,0",29 de junho de 2020
479,Os acabamentos em plástico nos pontos de contato com o notebook foram mal fabricados. Tive que colocar o notebook por cima desses acabamentos para usar o suporte.,"2,0",16 de dezembro de 2020
480,"É bem simples, mas atende muito bem. Não gostei que o nível mais baixo era muito alto para mim. Mas consegui usar bem, muito útil. Infelizmente, quebrou depois de 5 meses.","3,0",18 de fevereiro de 2021
481,"Produto da uma sensação que parece estar torto, o notebook fica levemente caído para um dos lados, não importa o quanto tente regular sempre fica torto.","1,0",7 de dezembro de 2021
482,"Uma das bases ajustáeis do suporte não é firme, ou seja, não mantem a regulagem que preciso pois fica deslizando. O notebook não para.","2,0",8 de março de 2021
483,"Gostei do design e de como fica fácil de guardar mas não gostei do ajuste dele, demorei para encontrar a posição e quando dobro para guardar eu perco o ""ajuste""","3,0",4 de março de 2021
484,"O produto é mais robusto do que o aparentado no anúncio, o que seria um ponto positivo. Entretanto, o suporte veio completamente torto é impossível de utilizar.","1,0",16 de abril de 2021
485,"O suporte é torto, o meu laptop fica totalmente com a tela tombada pra direita. A empresa deveria ter mais cuidado e projetar um equipamento com mais qualidade.","1,0",21 de novembro de 2020
486,"E bom o suporte, tive que compensar um pouco pq veio meio torto.O bom que vc pode mexer bem ele aí conseguiu compensar","2,0",21 de maio de 2021
487,"O produto deixou a desejar muito, mesmo na mesa plana e reta, ele deixa o not meio bambo.","3,0",25 de maio de 2021
488,O produto já chegou com defeito.Percebe-se que sua estrutura não é bem feita.A peça de plástico que une as barras de metal é frágil e não tem como consertar.,"1,0",26 de fevereiro de 2021
489,"Produto estava um pouco torto, não ficava fixo. Porém após, uns ajustes ficou bom.","2,0",11 de abril de 2021
490,"O suporte é bom, bonito e muito útil mas, com muito pouco tempo de uso, fica ""molenga"". As partes de plástico são relativamente frágeis, podendo quebrar com facilidade.","3,0",8 de dezembro de 2020
491,"O suporte é um pouco instável, balança muito, difícil de ajustar, tem que ser bom de olho, deveria vir com pontos de  ajustes já pré definidos","3,0",22 de abril de 2021
492,"Difícil de posiciona ele pra fica retinho, sempre tenho a impressão que eles está torto.","3,0",22 de março de 2021
493,"NÃO PERCAM TEMPO COMPRANDO! Péssima qualidade, produto veio todo torto! É uma vergonha, sempre compro na amazon, mas sinceramente, não deveriam deixar esse tipo de produto a venda! ""Barato"" que saiu caro! Não comentam o mesmo erro que eu!","1,0",1 de dezembro de 2020
494,"O suporte veio torto. E ao que parece, o defeito é de fábrica, pois outros clientes já relataram o mesmo. Se tiver um pouco mais dinheiro, invista em outra marca.","3,0",22 de novembro de 2020
495,"Não gostei, fica muito alto e não é prático com pensei que seria.","2,0",4 de novembro de 2021
496,Um dos lados do suporte (que faz com que regule a altura) deszliza muito facilmente enquanto o outro não. Entao creio que seja defeito de fabricação,"3,0",28 de julho de 2021
497,"Achei ele meio frágil, veio uma parte meio molenga. Tenho usado e ta me servindo, mas não é dos mais estáveis. Já vi uns parecidos q costumas ser bem firmes.","3,0",2 de junho de 2021
498,"Recebi o produto com um dia de atraso e com os lacres da embalagem corrompidos. A estrutura é frágil e uma dos 'braços' apresentou fragilidade, não sei se dura muito tempo.","1,0",26 de junho de 2021
499,"Os materiais são bons, mas a qualidade de construção é muito baixa. O suporte é meio torto. É difícil regular e deixar o notebook firme.Não recomendo.","2,0",17 de maio de 2021
500,"NÃO RECOMENDO, TEM QUE COMPRAR ALGUMA COISA PARA FICAR RETO, UM LADO FICA MAIOR QUE O OUTRO.","2,0",22 de julho de 2021
501,"Dá para usar mas está sempre se instável.  As duas hastes que mantém o notebook na posição não são do mesmo formato, então tende a ficar caído para um lado. Estas hastes deveriam ser idênticas...","2,0",11 de janeiro de 2021
502,"Um dos pés do suporte está frouxo e fica virando o tempo todo, o que faz com que o notebook não fique firme e quase caia da base.","3,0",25 de abril de 2021
503,Eu achei que depois de um tempo de uso ele fica meio torto,"3,0",29 de outubro de 2020
504,"O Material é molengo.. faz com que não fique estável para apoiar o computador, ficando todo torto.","1,0",31 de agosto de 2020
505,Hastes muito frouxas ficam caindo veio meio torto,"3,0",25 de março de 2021
506,"Produto que recebi não é o da foto mas um similar, possui algumas diferenças mas serve o proposito","3,0",8 de setembro de 2021
507,"O produto veio torto e está sendo bem difícil de “entortar” ele para que o computador fique reto. Depois que eu conseguir fazer isso, creio que vá ficar tudo certo.","3,0",16 de dezembro de 2021
508,"O meu suporte veio empenado e não consegui desempenar, o fato de ele deixar a debaixo do notebook  suspensa, ajuda a maquina não esquentar muito.","3,0",16 de novembro de 2020
509,"Produto veio todo torto apesar de estar lacrado, uma pena que o controle de qualidade não anda bom. Podem ver diversos relatos sobre isso no site","1,0",6 de outubro de 2021
510,"Ele é feito de um bom material, mas quebrou com menos de um ano de uso deixando o notbook torto pencando para o lado direito e a perna não trava.","1,0",17 de agosto de 2021
511,"Em nenhum momento ele fica certo, se eu consigo deixar ele ""alinhado"" o notebook fica torto e vice de versa, pra quem tem perfeccionismo eu não recomendo!","3,0",30 de junho de 2021
512,O equipamento não é muito estável. Um dos pés veio torto e não permite que o notebook fique reto.,"3,0",12 de janeiro de 2021
513,"Veio torto, sem condições de uso pois meu notebook nem segurava nele, devolvi e pedi o reembolso.","1,0",23 de abril de 2021
514,"Produto de qualidade porém, estabilidade horrivel! Os encaixes são folgados, o apoio que deveria suportar o notebook ja derrubou o meu note da mesa, não recomendo.","2,0",11 de dezembro de 2020
515,"Apesar de ser muito articulado, o produto parece mal feito, pois o metal foi dobrado de tal modo que os apoios nunca ficam da mesma altura, deixando a tela torta.","1,0",15 de abril de 2021
516,"Produto quebra galho mas não é o melhor com certeza, ele veio torto. Uma parte fica mais alta que a outra e como resultado o computador fica um pouco desnivelado.","3,0",12 de dezembro de 2020
517,"Cumpre o prometido, porém produto bem ruim de regular. Não serve para transportar. É regular e deixar quieto.","3,0",21 de abril de 2021
518,"Gostei do produto, porém é falho quanto à regulagem de altura pois é restrita, o que impede efetivamente seu ajuste à altura do usuário.No meu caso, acabou ficando muito alta não sendo adequado o seu uso.","3,0",25 de janeiro de 2021
519,Péssimo suporte. Devolvi devido a problemas de fabricação que impediam do mesmo ficar em posição de ajuste do notebook.  Não comprem.,"1,0",8 de junho de 2021
520,"O produto veio um pouco torto, mas consegui arrumar e ele atende o que promete.","3,0",10 de janeiro de 2021
521,alto demais da base e não encaixa bem. Esperava algo mais ergonômico e maior qualidade.,"2,0",18 de dezembro de 2021
