,reviews,star,date
1219,"Depois que voce briga um pouco com os angulos e aberturas, funciona muito bem","4,0",4 de fevereiro de 2021
1220,"gostei bastante, atendeu minhas expectativas por enquanto. se ajeitar ele certinho fica bem simetrico. vale a pena investir, pelo preço do produto e pelo oq oferece","5,0",21 de abril de 2021
1221,"Bom, produto simples, principalmente para alinhar notebook à altura dos olhos e ergonomia.","4,0",21 de outubro de 2020
1222,Produto excelente!,"5,0",5 de julho de 2021
1223,Poderia ser mais robusto.,"4,0",30 de maio de 2021
1224,"Pra que quer um produto simples e fácil de transportar essa parece ser uma opção segura. Além disso, é bem rígido e tem um preço bem acessível.","5,0",29 de agosto de 2020
1225,"Produto bem leve e fácil de manuseio, fica em uma altura excelente pra visão atende até o tamanho do meu not que é um de15.6 polegadas, recomendo!","5,0",4 de novembro de 2020
1226,"Eu gostei de produto como um todo, porém as vezes ele tomba... Tem que equilibrar bem! No geral indico a compra!","4,0",29 de junho de 2021
1227,"Fácil de usar e adaptar,  mas não estabiliza tão bem se o notebook for mais pesado.","4,0",26 de abril de 2021
1228,"Depois que vc achar a posição correta na regulagem, certamente será muito útil pela estabilidade e ergonomia oferecidos.","5,0",22 de fevereiro de 2021
1229,Um produto. Funcionou bem. Demorou um pouco para encontrar a melhor posição mas consegui me acertar com ele. Fiquei satisfeito.,"4,0",18 de junho de 2021
1230,"Com a elevação do laptop, sua imagem e transmitida frontalmente.Sem o suporte a imagem é transmitida de baixo para cima, ou seja, uma aparência ruim.","5,0",20 de março de 2021
1231,Instável,"4,0",6 de junho de 2021
1232,"Gostei, como minha  mesa  é pequena deu super certo, pq não é um trambolhoBem básico e chegou super rápido, antes do prazo","5,0",22 de abril de 2021
1233,Muito útil em tempos que usamos muito o notebook para reuniões online.,"5,0",10 de outubro de 2021
1234,Achei mt pratico. É fácil mudar a altura ou posição e nao escorrega. Vi comentários q o produto veio quebrado mas o meu veio correto.,"5,0",3 de outubro de 2020
1235,Até o momento me atende em seu propósito,"4,0",22 de agosto de 2020
1236,"Se você não precisa de altura é ótima, se você quer resfriamento compra uma base de cooler mesmo","5,0",2 de fevereiro de 2022
1237,"Vale a pena comprar, pra quem quer elevar a altura no notebook.","5,0",14 de setembro de 2021
1238,"Material bem simples, e um pouco chatinho de controlar... não consegui deixá-lo reto, mas com o peso do notebook ele ficou estável e não balança.","5,0",1 de julho de 2021
1239,"Um produto com uma estrutura excelente, bonito e com ótimo custo e benefício. A entrega foi algo que me surpreendeu. Chegou muito rápido. Parabéns Amazon!","5,0",13 de novembro de 2020
1240,"Veio com uma das peças de plástico que protegem as extremidades descolada. Nada que um pouco de cola não ajuste, mas o ideal seria vir 100%.","4,0",26 de janeiro de 2020
1241,"Pratico e eficaz. É feito de um ótimo material, bem resistente. Suporta um bom peso. Ja compramos 2 desse mesmo modelo.","5,0",2 de janeiro de 2022
1242,Ótimo,"5,0",17 de abril de 2021
1243,"Uma compra que vale cada centavos! Indico de olhos fechados! Ah, e dependendo do tamanho do livro, dá até para improvisar e fazer de suporte para leitura.","5,0",13 de janeiro de 2022
1244,"É bem leve, fácil de montar e fácil de regular, poderia ser mais firme nas partes móveis, porém achei bem interessante sua forma de montagem e desmontagem. Gostei do produto.","4,0",29 de maio de 2021
1245,"Suporte segura muito bem um notebook de 15"" e é prático para transportar e levar na mochila.Recomendo!","5,0",30 de julho de 2020
1246,"É bem prático para levar na mochila, armar e desarmar, é leve e me permite ficar em uma postura muito mais confortável para assistir aulas no computador!","5,0",16 de agosto de 2020
1247,"Suporte excelente para quem precisa levar na mochila, pode ficar em qualquer posição que precise e fica firme.","4,0",29 de janeiro de 2022
1248,Ajuda muito a você ficar correto na postura. O material é bom. Veio só um pouco torto mas consegui ajeitar. Ficou top.,"5,0",26 de junho de 2021
1249,"Atendeu bem a necessidade, fica bem estável na mesa e não atrapalhou a digitação.","5,0",31 de agosto de 2021
1250,"Bem robusto, vai durar muito tempo.","5,0",4 de outubro de 2020
1251,Produto chegou antes do previsto e em ótimas condições. Não tive problemas. Além de ser muito prático.,"5,0",7 de dezembro de 2020
1252,"o suporte é ótimo, fácil de dobrar e desdobrar, aguenta bem o notebook e serve também pra tablets e celulares. Até pra livros.","5,0",19 de março de 2021
1253,"Rápida entrega.Produto simples e prático, fácil de guardar e ocupa pouco espaço. Laptop fica estávele bem apoiado.","5,0",7 de fevereiro de 2022
1254,Após o ajuste funciona muito bem.,"5,0",26 de agosto de 2020
1255,"Muito bom, chegou antes do previsto, é confortável, estável até em superfícies irregulares ou esponjosaNão ocupa espaço, é móvel e flexívelCusto benefício monstruoso","5,0",15 de outubro de 2020
1256,"O produto é super prático e coooomo alivia as costas. Importantíssimo pra quem, assim como eu, passa mais de dez horas em frente ao computador.","5,0",8 de dezembro de 2020
1257,"produto fragil , mas um otimo produto , supre as minhas necessidades","5,0",24 de dezembro de 2020
1258,"O produto acabou de chegar, mas eu já adorei.Super ergonomia. Era o que eu precisava, sem investir muito. Ótimo custo-benefício.","5,0",20 de agosto de 2020
1259,"Não gostei da estabilidade do suporte, ainda não encontrei....","4,0",30 de setembro de 2021
1260,"Cumpre bem sua função. Simples, deixa o notebook numa posição mais ergonômico e visualmente mais confortável. Gostei.","5,0",12 de novembro de 2020
1261,"A estabilidade ficou a desejar, deveria ter um sistema de travas para resolver esse pequeno problema.","4,0",4 de abril de 2021
1262,"O produto é bom, mas é difícil pra deixar o notebook corretamente equilibrado, sempre fica uma perna mais alta que a outra !!","4,0",21 de janeiro de 2021
1263,tive que comprar um outro de outra marca pois este ficava as borrachinhas caindo,"5,0",6 de dezembro de 2021
1264,"Realizei a compra no sábado 19/09 e recebi hoje 22/09, antes do previsto. Produto de excelente qualidade, ajustável a qualquer tamanho de notebook e acabamento perfeito. Vendedor muito pontual e de confiança.Super recomendo!!!","5,0",22 de setembro de 2020
1265,"Cumpre o prometido, bom material. Não utilizo para digitação, apenas como plataforma de elevação, e digito num teclado Wi-Fi.","5,0",16 de julho de 2021
1266,Muito Bom,"5,0",3 de janeiro de 2022
1267,"O suporte é de boa qualidade, só poderia ser mais alto. Um dos pezinhos parece ser meio torto, mas nada que se torne um problema no dia a dia.","4,0",27 de abril de 2021
1268,O produto é simples e funcional. Cumpre seu objetivo de modo satisfatório. Me ajudou bem! Se ajusta bem a quase todos os tipos de superfícies.,"5,0",19 de abril de 2021
1269,"Mais resistente e estável do que eu pensava, segura bem o notebook, só precisou de um pouco de forçar pra ajustar, mas com o tempo vai ficar mais fácil","5,0",5 de fevereiro de 2021
1270,"Muito bom, atendeu a expectativa. Pode regular a altura que o notebook ficará conforme a altura dos olhos também. Chegou antes do prazo, tudo certinho!","5,0",25 de março de 2021
1271,"Achei bem bom, simples mas atendeu super bem as necessidades.Para que não fique troto é questão de ajustar e ter paciência mesmo mas depois de ajustado fica ok.","5,0",24 de abril de 2021
1272,"Se vc quiser evitar que seu computador caia, NÃO COLOQUE PELAMORDEDEUS PERTO DA BORDA DA MESA","5,0",22 de junho de 2021
1273,A Qualidade nao é 100% boa mas atende a necessidade. Se vc quer pagar um pouco menos eu recomendo.. Nao é tão bom mas cumpre a função,"4,0",1 de novembro de 2020
1274,"A primeira vista parece um pouco frágil e instável mas, depois de montado, funcionou bem com meu notebook e cumpriu a expectativa. Bom custo-benefício.","5,0",14 de junho de 2021
1275,"O acessório é bem simples mas funciona bem. De vez em quando ele perde a configuração, mas atende bem a necessidade.","5,0",28 de outubro de 2020
1276,"É um produto simples e funcional, recomendo.","5,0",16 de setembro de 2021
1277,"O produto atendeu as expectativas e cumpre com o propósito dele. Só vale a pena destacar que os pés não ficam nivelados, o peso do Notebook que faz um dos pés encostar na mesa. Mas achei bom!","5,0",24 de maio de 2021
1278,"É um produto bom, o custo benefício é válido mas é meio torto. Ainda assim acho que compensa, é bom.","5,0",15 de fevereiro de 2022
1279,Muito bom..,"5,0",13 de setembro de 2020
1280,"Produto de excelente qualidade e mais barato que em lojas fisicas! Chegou em um dia útil, recomendo!","5,0",14 de junho de 2021
1281,"Excelente produto. A forma como você coloca o notebook no suporte é intuitiva, mas o canal no youtube da empresa dá algumas dicas de como ajustar bem.","5,0",6 de maio de 2021
1282,"Produto atende as expectativas, podia ter como ajustar a altura mais na frente, mas fora isso já melhora muito a ergonomia, excelente custo benefício.","4,0",17 de maio de 2021
1283,"O produto é bem resistente, porém, às vezes, sinto falta de ele ser mais maleável, ter mais níveis de altura. Tirando isso, é um produto que está atendendo bem as minhas necessidades.","4,0",3 de maio de 2021
1284,A Amazon está de parabéns!! A entrega é muito rápido e os produtos idênticos as fotos. Esse produto é excelente mudou minha forma de trabalhar!,"5,0",29 de outubro de 2020
1285,"Gostei muito da praticidade e do material, só não gostei muito do tamanho porque se não ficar ajustando bem o notebook fica caindo pelos lados.","4,0",3 de junho de 2020
1286,"Ótimo produto, seguro! Mas só compre se for usar com teclado","5,0",14 de abril de 2021
1287,"Produto maravilhoso. O notebook fica bem estável e na altura dos olhos, fazendo com que a coluna fique mais reta.","5,0",24 de dezembro de 2020
1288,melhorou muito minha postura!,"5,0",27 de janeiro de 2021
1289,"Facil de usar, leve e pratico...pra mim que tenho 1,75m ainda achei um pouco baixo...gostaria de deixar ainda mais inclinado...mas recomendo","4,0",2 de outubro de 2020
1290,"È bom mas tem melhores, pelo preço esta na media.","4,0",27 de outubro de 2020
1291,"Produto chegou antes do prazo estabelecido. Perfeito estado, tanto da embalagem quanto do produto em si.Recomendo o vendedor.","5,0",28 de outubro de 2020
1292,"Me ajudou muito durante o estudo. Muito bom produto, vale a pena pois é barato e melhora muito a postura durante o trabalho/estudo.","5,0",15 de outubro de 2020
1293,"é leve, fácil de dobrar e na altura ideal. Excelente para levar para qualquer lugar. Simples porém atendeu bem minhas necessidades.","5,0",27 de agosto de 2021
1294,Simples de usar e com grande ganho de ergonomia no uso diário do notebook. Material bem resistente e bem acabado.,"5,0",11 de julho de 2020
1295,"O produto é ótimo! No começo tivemos dificuldade de deixar estável, mas é só pegar o jeito.","5,0",19 de fevereiro de 2022
1296,"Excelente suporte para notebook, recomendo, todo em metal com as conexões em plástico resistente. Gostei muito do produto e atendeu minhas necessidades.","5,0",6 de junho de 2020
1297,"O produto cumpre muito bem sua função. O único problema que tenho pra destacar e um erro na simetria das peças, que torna difícil alinhar o notebook.","4,0",24 de abril de 2021
1298,"Bom esse produto,  mais tive dificuldade  de dobrar ajustar o tablet, um bom material, entrega foi rápida.","4,0",25 de junho de 2021
1299,"Adapta bem em todos tamanhos de notebook, eu gostei porém ele é um pouco difícil de domar e deixar estável. Pra o preço, achei boa compra","4,0",7 de outubro de 2020
1300,"Gostei muito do suporte. Um pequeno problema é que ele precisa deixar os ""pézinhos"" deitados para que possa ficar estável.","4,0",29 de abril de 2021
1301,Chegou rápido e sem problemas. Muito bom para corrigir a postura de pessoas que usam por muito tempo notebooks. Recomendo.,"5,0",10 de dezembro de 2020
1302,"O produto cumpre o que promete o anúncio, material de boa qualidade, altura ideal para o notebook.","5,0",10 de fevereiro de 2021
1303,"Produto muito bom. É estável contanto qur você ajuste adequadamente, muito ergonômico e fácil de dobrar, encaixando em bolsas pequenas ou maleta de notebook.","5,0",10 de maio de 2021
1304,,"5,0",4 de março de 2021
1305,"O suporte é simples (diria minimalista), material resistente e o acabamento é bom. Muito funcional e ergonômico, funciona bem para o que se destina.","5,0",12 de novembro de 2020
1306,"Além de super prático, é muito elegante também!","5,0",30 de março de 2021
1307,Eu amei!!!! Muito bom para ficar com a tela na altura da cabeça!,"5,0",15 de março de 2021
1308,"pelo preço vale muito a pena, meu notebook é um acer nitro 5 (acho ele bem grande e pesado) mas o suporte tá cumprindo mto bem a sua função","5,0",30 de junho de 2021
1309,"Ótimo custo benefício, funciona como o esperado. É possível ajustar a altura/inclinação do laptop com facilidade.","5,0",14 de fevereiro de 2021
1310,"Elegante e pratico, deixa o equipamento bem estabilizado e em uma posição bem ergonométrica","5,0",9 de novembro de 2021
1311,Tem tantas opções de posições que fica até difícil escolher e manter. Muito bom. Excelente. Leve e forte.,"5,0",30 de abril de 2021
1312,me atendeu perfeitamente e até agora não deu defeito algum. ótima qualidade,"5,0",9 de março de 2021
1313,Ótimo Produto,"5,0",12 de maio de 2021
1314,"Ótimo suporte, me auxilia muito no dia a dia, deixa a tela na linha dos olhos, melhorando a postura em frente ao notebook.Recomendo.","5,0",13 de junho de 2020
1315,"O produto chegou no prazo e suporta bem o peso do notebook, e tem uma boa fixação.","5,0",23 de agosto de 2020
1316,"O produto se adeqou ao que eu queria. Além de ser de fácil manuseio, é resistente e consegue suportar o peso do notebook! Indico!","5,0",4 de dezembro de 2020
1317,Produto muito bom ..,"5,0",14 de julho de 2021
1318,"Balança bastante, se for pra digitar no notebook não vale a pena, só se for pra ter um teclado separado.","5,0",3 de julho de 2021
1319,"Ótimo, não costumava utilizar, gostei bastante e pelo visto comprei o certo logo de cara!","5,0",14 de novembro de 2021
1320,"muito bom, atendeu minhas expectativas.","5,0",20 de abril de 2021
1321,Amei o produto. Meu notebook tem 15 de tela e ficou ótimo. Fica realmente na altura que necessita para a coluna ficar ereta. Tchau dor no pescoço.,"5,0",8 de abril de 2021
1322,Atendeu as expectativas. Pra que ele fique 100% é só ter paciência na hora de fazer o ajuste pra achar o ponto de ajuste correto. Amei 🤩,"5,0",4 de novembro de 2020
1323,Bom suporte para notebook. Hastes reguláveis e dobráveis para transporte. Apoio de silicone para fixar o notebook. Bom custo x beneficio.,"5,0",12 de junho de 2021
1324,"A peça é bastante simples, mas de boa qualidade. Só não ficou tão firme na mesa quanto achei que seria. Vale a pena pelo custo benefício.","4,0",9 de janeiro de 2021
1325,"É bom, porém para minha necessidade preciso de outro com mais estabilidade.","4,0",21 de dezembro de 2021
1326,"Gostei. É um pouco bambo, mas suporta bem meu notebook. E também chega a um altura confortável pra quem é alto que nem eu(1,73m)","4,0",8 de abril de 2021
1327,"Incrível,a princípio achei que não ficaria alto o suficiente mas tem a posição perfeita o ajuste meio que é desnecessário, muito bom msm.","5,0",16 de novembro de 2021
1328,Não imaginava que ficava tão firma. Realmente muito eficiente.,"5,0",7 de setembro de 2020
1329,"Um bom produto,  dobra fácil,  portátil,  mas as vezes a base fica desnivelada,  em conclusão é um bom produto.","4,0",9 de julho de 2021
1330,Gostaria que fosse mais confortável para usar com o próprio teclado do notebook. Ele é bem confortável e seguro. Gostei,"4,0",11 de abril de 2021
1331,"Produto tem um bom custo-benefício, no entanto, não funciona bem para proporcionar resfriamento da carcaça do notebook.","5,0",18 de março de 2021
1332,Atende ao propósito,"4,0",18 de junho de 2020
1333,"Gostei bastante. É de um excelente material e sem dúvida traz muitos benefícios para o seu notebook, a sua postura e consequentemente sua coluna.","5,0",2 de fevereiro de 2021
1334,Poderia ter opção de ficar mais baixo. Mesmo na altura mínima pode ser mais alto do que o necessário. Mas o suporte é bom e fácil de transportar.,"4,0",14 de julho de 2020
1335,"Um pouco difícil de deixar dois lados do suporte 100% equilibrados e paralelos (pro notebook não ficar torto), mas quando consegui ficou show de bola...Economiza espaço na mesa e é ótimo pra postura.","5,0",15 de janeiro de 2021
1336,Muito bom! Não vou ficar com dor no pescoço! Show de bola. Recomendados. Amazon entrega rápida.,"5,0",19 de abril de 2020
1337,"O produto e legal, porém um pouco chato na hora de montar, porém consegue segurar o notebook de 15.6 polegadas","5,0",15 de maio de 2020
1338,"O produto é prático de usar e transportar. A regulagem é boa, consigo dobrar a altura da tela do meu notebook.","5,0",25 de setembro de 2020
1339,Muito bom produto e qualidade ótima.,"5,0",15 de março de 2022
1340,"Bom produto. Dentro das expectativas. Simples, mas funcional.","4,0",27 de outubro de 2020
1341,"Atende muito bem ao propósito e como é vazado, não ocupa muito espaço.","5,0",21 de fevereiro de 2021
1342,"Atende. É simples, sem luxo, mas atende. Bom custo-benefício.","4,0",3 de janeiro de 2021
1343,"Produto fácil de guardar e considerando o seu valor entrega o que se propõe, sendo estável para posicionar o notebook.","5,0",7 de abril de 2021
1344,"O suporte é bom e faz o que se propõe. É pequeno, fácil de dobrar e colocar na mochila.","4,0",27 de dezembro de 2021
1345,"Muito bom, ajudou bastante com o notebook. Com computador ainda não usei.","5,0",13 de junho de 2021
1346,"Proporciona praticidade e ergonomia para aproveitar melhor o espaço , onde claro, é necessário um teclado adicional para o uso adequado","5,0",8 de fevereiro de 2021
1347,"Nada pra reclamar. Produto veio normal. As vezes é difícil de mexer no início, mas é novo, né? Já tá mais fácil de dobrar. Vale a pena.","5,0",12 de junho de 2021
1348,Ele é bem rígido.  Um pouco duro pra mexer. Mas isso não atrapalha no uso. É fácil de guardar. Chegou dentro do prazo!,"5,0",12 de dezembro de 2021
1349,"Cumpre o propósito, tem boa estabilidade e é fácil de ajustar. O único detalhe é que veio torto, mas nada muito grave.","4,0",5 de novembro de 2021
1350,"Muito bom, comprei na cor preta e é bem discreto, recomendo fortemente.","5,0",15 de maio de 2020
1351,"O produto é excelente, boa qualidade na construção, um pouco difícil quanto a flexibilidade mas justifica devido a estabilidade que proporciona.","5,0",12 de fevereiro de 2022
1352,Produto bom. É difícil mantê-lo em simetria e por isso o notebook não fica totalmente reto. Mas no geral o produto me agradou.,"5,0",7 de abril de 2021
1353,"Gostei muito do material, parece durável. Muito fácil de dobrar e transportar. Deixa a tela do notebook na altura ótima de uso","5,0",27 de junho de 2021
1354,"Apesar de ser de fácil manipulação e de estrutura simples, eventualmente ele pode vir um pouco torto, necessitando de um ajuste manual.","4,0",10 de junho de 2021
1355,"Material muito bom, a principio é um pouco complicado fazer o ajuste. Mas depois que pega o jeito fica fácil.","4,0",24 de abril de 2021
1356,Produto atendeu as expectativas,"5,0",11 de junho de 2021
1357,Muito resistente e apoia bem o notebook.Fiquei com medo de não ajustar muito bem ao meu porque ele é grande. Mas ficou ótimo.Recomendo.,"5,0",22 de março de 2021
1358,"Ótimo produto, ótima qualidade, chegou conforme descrição de venda, recomendo à todos!","5,0",10 de janeiro de 2022
1359,"Fácil de manipular e de transportar, ajustável e ergonômico.","5,0",19 de abril de 2021
1360,"As vezes é um pouco dificil de dobrar, mas deve ser porque é novo.","4,0",5 de dezembro de 2020
1361,É estável é fácil de dobrar. Achei um pouco alto.,"4,0",14 de julho de 2021
1362,"Embora não pareça muito rígido, funciona muito bem com laptops de tamanho convencional.  Preço justo.","5,0",31 de maio de 2021
1363,"Resolve o problema , mas as juntas são um pouco duras e acaba tendo um aparador de borracha que não é tão resistente.","4,0",19 de setembro de 2021
1364,excelente produto,"5,0",11 de junho de 2021
1365,As hastes são giráveis e dá pra regular o comprimento. Não é possível alterar a altura. Material resistente. Ótima aquisição.,"5,0",13 de novembro de 2020
1366,"Produto perfeito para trabalhar e melhorar a questão da postura, pois evita deixar o pescoço muito tempo inclinado para baixo","5,0",4 de maio de 2021
1367,Muito prático.,"5,0",13 de março de 2022
1368,"Veio com um pequeno defeito, mas nada que impossibilite o uso, bonito e simples.Combina com qualquer ambiente de trabalho","5,0",6 de abril de 2021
1369,Comprei o produto no feriado e recebi em 24hrs.O apoio funciona perfeitamente e dá bastante segurança.,"5,0",5 de abril de 2021
1370,"O suporte veio dobrado (normal), mas no inicio ficou ""amassado"" e não se encaixava direito. Mas em poucos minutos com o notebook ele se ajustou.","5,0",8 de junho de 2021
1371,"Não muito estável, difícil de dobrar e desdobrar, mas atende em questão de ergonomia.","4,0",26 de junho de 2021
1372,Achei que fosse um pouco mais leve,"5,0",19 de dezembro de 2020
1373,"Auxilia até mesmo no não aquecimento do not, pois não fica direto na mesa. Me ajudou muito na postura, pois fica na altura dos olhos.","5,0",21 de novembro de 2020
1374,Produto muito bom. Ergonomia e praticidade para o dia a dia. Recomendo,"5,0",29 de setembro de 2020
1375,Produto é como o descrito. Atende as expectativas. bom custo benefício.,"5,0",17 de maio de 2021
1376,Simples mas eficaz.,"4,0",10 de julho de 2020
1377,"Produto com excelente custo benefício, apoiou o notebook na altura do monitor conforme eu queria, e pelo preço valeu a pena.","5,0",28 de março de 2021
1378,"Chegou em perfeito estado, muito bem embalado e antes do prazo! Muito satisfeita com minha compra! Era justamente o que eu precisava!","5,0",1 de dezembro de 2021
1379,"Achei que seria pequeno para um notebook de 15,6"", mas serviu bem. A regulagem de altura é o suficiente, e o material parece ser bem durável.","5,0",2 de julho de 2020
1380,"Simples, fácil de montar e material bem resistente. Me atendeu perfeitamente.","5,0",2 de novembro de 2021
1381,Mesmo na regulagem mais baixa o notebook ainda fica muito alto. Pra mim isso ficou um pouco ruim. O produto tem boa qualidade e estabilidade.,"4,0",2 de junho de 2021
1382,"Produto de ótima qualidade e resistência, ainda ajuda na circulação de ar pelo notebook. Estou usando a 1 semana e não tenho nada a reclamar.","5,0",19 de janeiro de 2021
1383,"Dá trabalho para entorta-lo para ficar  na posiçao desejada, então, se voce não tem habilidade para tal, pode não ser uma boa ideia.","4,0",7 de dezembro de 2020
1384,"Excelente para quem trabalha constantemente com note, para alinhar a altura da tela à linha dos olhos proporcionando mais ergonomia.","5,0",3 de agosto de 2020
1385,Excelente. Exatamente como foto. Ajusta altura e firme. Super bonito e estético. Recomendo.,"5,0",30 de julho de 2021
1386,Bom material e a mudança na postura que ele proporciona é sensacional.,"5,0",3 de abril de 2021
1387,"Ótimo produto, fácil de dobrar e deixa o computador em uma boa altura.","5,0",21 de janeiro de 2021
1388,Frágil mas funciona!,"4,0",17 de outubro de 2021
1389,"O suporte é discreto, simples e aparentemente bom. Embora tenha vindo torto, fiz o nivelamento manualmente, cumpre o propósito","4,0",4 de maio de 2021
1390,"Produto chegou em perfeitas condições, muito prático e estável. inclinação ajustável e atende a diferentes tamanhos de notebooks e até mesmo tablet.","5,0",2 de dezembro de 2020
1391,"Prático, simples e com ótimo custo-benefício. Ajuda a manter uma boa posição do pescoço para trabalhar e permite que o computador respire bem","5,0",10 de agosto de 2021
1392,Melhorou muito a minha postura para trabalhar no notebook!Produto chegou muito rápido,"5,0",3 de junho de 2021
1393,"Um pouco instável/torro em algumas ocasiões, e um pouco difícil de regular. Mas na grande maioria das vezes funciona como prometido.","5,0",24 de agosto de 2021
1394,"um suporte simples e que está me ajudando demais!é uma otima opção para quem está procurando algo mais ""clean""!","5,0",1 de abril de 2021
1395,"Gostei da praticidade de montar, e da ergonomia. Muito confortável pra digitar. A gente levanta mais a cabeça pra digitar, ficando na altura da tela e isso evita as dores no pescoço;","5,0",12 de março de 2021
1396,"O suporte realmente fica um pouco desnivelado ao montar, porém, quando coloca o notebook, ele se adequa muito bem.","5,0",1 de novembro de 2020
1397,Fácil manuseio.,"5,0",9 de dezembro de 2021
1398,"Gostei muito, apenas com inconveniente de ajustes, aparenta estar torto, mas com jeitinho deu certo. É lógico que seria melhor se não precisasse de jeitinho, mas tendeu bem a necessidade.","5,0",1 de dezembro de 2020
1399,"Eu amei o suporte! Só demorou muito para ser enviado, mas eu adorei e faz uma grande diferença na postura para visualização do laptop!","5,0",10 de junho de 2020
1400,"Bom suporte, estável mas é necessário cuidado ao posicionar o notebook nele.","4,0",24 de outubro de 2020
1401,"Otimmo! Adequa perfeito ao notebook. Super fácil de uso, resistente, Adorei.","5,0",21 de janeiro de 2021
1402,"muito fácil de dobrar, tem os suportes de plástico par não arranhar superfícies como as mesas de vidro por exemplo","5,0",14 de julho de 2021
1403,Bom suporte.,"5,0",25 de dezembro de 2021
1404,"Simples e funcional. Necessário um teclado à parte, como todos.","5,0",19 de fevereiro de 2021
1405,"Ótimo custo-benefício, se você digita muito precisará de um teclado. A altura é muito satisfatória, trabalho muito mais confortável com ele.","4,0",28 de setembro de 2021
1406,"Olha, estou recomendando para todos os meus amigos. Se duvidar, foi a melhor aquisição desse ano. Qualidade de vida e conforto pro trabalho.","5,0",16 de julho de 2021
1407,"Um pouco difícil de ajustar, mas muito fácil o transporte e cabe em qualquer lugar.","5,0",21 de outubro de 2021
1408,Gostei demais do produto. Chegou em perfeito estado e beeeem antes do prazo.Super satisfeita!Recomendo demais.,"5,0",3 de julho de 2020
1409,"Simples e bom. Não é um suporte de altíssima qualidade, mas com um ótimo custo-benefício. É simples, fácil de montar e cumpre o que promete.","5,0",18 de julho de 2020
1410,O que mais gostei no produto é que acabou liberando mais espaço na minha mesa de trabalho.,"4,0",21 de janeiro de 2021
1411,De longe o melhor suporte que já vi. Custo benefício muito bom!,"5,0",10 de dezembro de 2021
1412,"O suporte ajusta facilmente a qualquer altura e posição, muito fácil de ajusta-lo e o notebook encaixa perfeitamente nele.","5,0",6 de fevereiro de 2021
1413,"Comprei 2, um veio torto os ferrinhos na hora de armar e um pouco desbalanceado. Só quando tem o peso do note que fica ok.","4,0",15 de fevereiro de 2022
1414,Comprei uma vez e voltei pra comprar mais. Ficou ótimo pra notebook e para tablet.,"5,0",20 de abril de 2020
1415,"Até agora nenhuma reclamação, muito bom, bonito e funciona bem! Apenas um pouco de dificuldade de ajustar o suporte","5,0",29 de agosto de 2020
1416,consigo colocar tranquilamente notebook consideravelmente grande e um mais compacto sem problema.,"5,0",16 de junho de 2021
1417,"Um lado veio menos firme do que outro, o que afeta um pouco a estabilidade no início enquanto vc se ajusta o uso.","5,0",30 de março de 2021
1418,"Um lado do apoio parece estar empenado, porém não compromete totalmente o uso, tendo paciência para nivelar a base, o apoio fica aceitável.","4,0",29 de julho de 2020
1419,Execelente. Ajudou bem para conectar o notebook a outro monitor. Ergonomia!,"5,0",21 de abril de 2021
1420,Fácil Manuseio e resistente,"5,0",10 de junho de 2021
1421,A única coisa que achei desvantagem é o fato que precisa regular os lados separadamente. Por conta disso às vezes pode ficar torto,"5,0",23 de novembro de 2020
1422,"Comprei vários suporte de notebook, mas esse é o melhor, o ajuste como eu quiser e ainda é prático e não toma muito espaço na mesa","5,0",13 de março de 2022
1423,"Muito bom! Estável, fácil de montar. Deixa a posição e altura correta do notebook.","5,0",14 de junho de 2021
1424,"Ótimo produto. Realizando a regulagem certa, o notebook fica em diversos ângulos diferentes. Simplesmente perfeito.","5,0",16 de novembro de 2021
1425,Excelente suporte. Material bom e se adequa a altura que deseja. Quero comprar outro. A entrega foi super rápida.,"5,0",23 de novembro de 2021
1426,"Ele só é um pouco chato pra nivelar, isso eu achei desconfortável, mas nivele em um local bem plano e agora tá tudo certo","5,0",13 de outubro de 2020
1427,"Muito bom! Atende em estabilidade, a regulagem de altura é boa, e a guarda é simples pois dobra e cabe em qualquer lugar.","5,0",9 de abril de 2021
1428,"Excelente produto, super recomendo!","5,0",17 de março de 2021
1429,"O produto no geral é bem bom, gostaria que tivesse mais proteções para o notebook. No mais super bacana.","4,0",28 de agosto de 2020
1430,"Recebi hoje e gostei bastante do produto. A entrega foi a jato, pois comprei ontem... Parabéns a Amazon.","5,0",30 de maio de 2020
1431,podem melhorar o material para não ficar riscando o note book.. mais no mais fez a sua função bem feita!,"5,0",17 de novembro de 2021
1432,Simples e funcional,"4,0",18 de agosto de 2020
1433,,"5,0",25 de junho de 2021
1434,"O suporte atende bem para uso no notebook, pode ser meio chato de posicionar ele, às vezes fica torto mas com calma você consegue ajustar.","5,0",26 de abril de 2021
1435,"gostei do produto em geral, serve bem como suporte, um lado é meio solto e fica torto as vezes mas não é nada q o torne inutilizável","4,0",13 de janeiro de 2021
1436,Ótimo,"5,0",18 de janeiro de 2022
1437,A construção do produto é de ótima qualidade. Indico fortemente o produto.,"5,0",5 de dezembro de 2020
1438,"Boa compra pra quem trabalha no notebook, vai favorecer sua postura, principalmente se for usado junto um mouse e teclado sem fio","5,0",25 de março de 2021
1439,"A inclinação mínima ainda me pareceu muito alta. Mesmo usando todas as possibilidades, o mínimo alcançável é aproximadamente 45°.","4,0",17 de março de 2021
1440,"O produto é simples. Nao tem muito pra falar a respeito dele. A embalagem é pequena, facil de sobrar, mas nao tem muitos ajustes.","5,0",8 de setembro de 2021
